alpha,beta_logM,sigma
-0.3411013706519322,-0.173032653978711,0.30880370869331963
-0.23876884045454744,-0.20502375512691268,0.35694408974657643
-0.41375042913033305,-0.1284430438236347,0.21974390935294125
0.12501026805014565,-0.3195866332039615,0.20893456365454838
-0.3510695023482819,-0.16089580524144753,0.2863291665072176
-0.11313455940584105,-0.2491884688298089,0.2378135068825465
-0.43056176990861134,-0.16265837525338406,0.28366728703705735
-0.14044518478689905,-0.2480364481287598,0.2922411095783226
-0.0326393947657989,-0.28833296228070937,0.4626668153860237
-0.053153380161578466,-0.2521334825639464,0.21007784145218897
-0.3323906828667613,-0.14400811417835602,0.2398741971110391
0.1596789240339629,-0.33085341748544794,0.18328483348233204
0.07828586442983679,-0.2297106728551216,0.31120739451909685
0.20210053509864592,-0.3435309159342532,0.22904148781679087
0.015370613499216812,-0.32651587169237667,0.330059232988413
-0.1218174256619112,-0.18961306358441649,0.220634879835954
-0.5590442360767383,-0.1172337528256472,0.2274904017545794
-0.3649126313697048,-0.15813376824563263,0.36943931231253513
-0.08287817970927072,-0.2205735145755747,0.21389914386289027
0.02102808713984807,-0.28914790184817146,0.14939749778942785
0.06491172900670933,-0.302981453956273,0.21371204353553017
0.11945675171993878,-0.3414871490414003,0.41568954526552815
0.1907226699540825,-0.351804164441331,0.32401974820493284
-0.16853193623813456,-0.22974129112881436,0.2315429738648988
-0.46420796203883236,-0.09884094996030807,0.20887447505714457
0.0941392113007032,-0.30817200502837533,0.24841862956044572
0.21722032270102828,-0.3253370513772961,0.24235268089909673
-0.2960303351242212,-0.1790431693772555,0.36885676396347633
0.3162171275423609,-0.4216297436907407,0.29127291326079907
0.27598421078623786,-0.38313983486888037,0.32408469177491106
-0.4189909967791532,-0.1413659226426367,0.32987520327212283
-0.002396899573728885,-0.25871783785736796,0.24918213108884707
0.22763893335832966,-0.33753581637021796,0.22551945260528136
0.0022956491844996207,-0.3279872223013207,0.22999054747738173
