alpha,beta_logM,sigma
0.15685063075694336,-0.15478450712310143,0.2917590932506484
0.2608282495615825,-0.17063283841533936,0.30111175905195764
0.3079032872042632,-0.17869084891270876,0.2976186739811286
0.1994148875301462,-0.15268576643763468,0.2963295860685679
0.21167692873879937,-0.1581054581918271,0.3167459242615465
0.2939493169271433,-0.191269447648114,0.2785897214139903
0.14911730552398816,-0.1536088568783665,0.2964760951970779
0.22232365816313457,-0.16291483047893568,0.3053160420189803
0.09352737992330935,-0.1467059333400916,0.3248671712265702
0.2895644438269539,-0.15928658051183198,0.26994123223207617
0.2845118178289592,-0.180637556831081,0.30470500097081
0.1736704754372999,-0.1498764304920158,0.2871152800542343
0.20296904623406636,-0.1718132074490183,0.3030774569370015
0.29513814311589254,-0.18366448962568518,0.27460562453729226
0.26805933201494686,-0.16321230792106142,0.28503061078159897
0.27551596172503967,-0.1851847233391845,0.2931461704974955
0.2473579200810859,-0.16413888792980957,0.28191868466630143
0.1968047796807749,-0.15180040795972075,0.27978984872178503
0.26883917986442374,-0.16367600000177787,0.28830754020245936
0.18883960005508355,-0.1496243304398697,0.2832177248798509
0.27832187667875374,-0.1788519339991971,0.2889394934777304
0.2604638468418912,-0.17138646361814028,0.30431270586817466
0.31763786773789443,-0.18786436472876178,0.288207303361658
0.26757529129186025,-0.18098452477259083,0.30803581502567473
0.1773099241064907,-0.15539612470729666,0.27647801739062694
0.1732043210820807,-0.14694027456249986,0.29992561768462533
0.14954558349267064,-0.13982995356120434,0.2636757635084874
0.21105361120209135,-0.16064871763443342,0.31133421302284014
0.2349961316890058,-0.1701787039067134,0.2890335677174971
0.1410676316786259,-0.13989206910227875,0.31160095330777104
0.06418795082875568,-0.11685311878102521,0.3080466139631602
0.19031428899264047,-0.1615179942003105,0.28365741583084153
0.1889027132755938,-0.15031822006111445,0.2690880311287005
0.18424412286092687,-0.15501746643350015,0.3096601773628708
0.31734547950206016,-0.1888718916608696,0.3253256197768628
0.20358074423705969,-0.16270431214819142,0.2645095137663224
0.25159190354933525,-0.1666997601441492,0.3485944590986353
0.1396728277993425,-0.132908067460408,0.2799065316633224
0.20641737677510943,-0.1551938206426589,0.3208632747865543
0.1874834577178049,-0.14970495047335863,0.264708148424213
0.1392587108263952,-0.13687274062753932,0.28342725885853026
0.33771685681822367,-0.19005178687877497,0.2900912550018096
0.2840749550496876,-0.17862615338972057,0.27821412513578203
0.2125181915521262,-0.1710526234019368,0.29269543819436483
0.1755728287320635,-0.1515419043260818,0.2918205515954261
0.3349160726801755,-0.18780321451703136,0.31911691961194183
0.21715774010912403,-0.15276829428515978,0.30485041253561296
0.19237488892040824,-0.14697851681825733,0.28329337555752193
0.22192851284132295,-0.17423430378378413,0.29792263115044065
0.2712342966671197,-0.1732239901046552,0.2958518075938241
0.2738228279900228,-0.1728191001634654,0.31452739626492404
0.16474767526979517,-0.1512893502404538,0.27222402523205397
0.20508446720753576,-0.15291108115829513,0.28966218836637414
0.2707434276886673,-0.16435875449632115,0.30063528996867483
0.2829276336333045,-0.16826762091055578,0.3173051660028463
0.35598539457377987,-0.19219930243446273,0.3003641312910037
